Index,Name,Address,Latitude,Longitude
1752,Women and Children Cold Weather Shelter Pensacola Florida,"50 W Johnson Ave Pensacola, Florida 32534",30.520176,-87.268864
1753,Mary's Shelter Gulf Coast Elberta Alabama,"14001 Boros Rd Elberta, Alabama 36530",30.429319,-87.529214
1754,Salvation Army Transitional Housing Panama City Panama City Florida,"1824 W. 15th St. Panama City, Florida 32401",30.17571449,-85.6886291
1755,Panama City Rescue Mission Panama City Florida,"609 Allen Ave Panama City, Florida 32401",30.15907669,-85.6553573
1756,Catholic Social Services St. Barnabas House Shelter Panama City Florida,"3128 East 11th St Panama City, Florida 32401",30.1674633,-85.6157913
1757,Suwannee Valley Rescue Mission/LAD Soup Kitchen Lake City Florida,"127 NW Escambia St Lake City, Florida 32055",30.19553757,-82.6377029
1758,Another Way Inc - Domestic Violence Shelter Lake City Florida,"PO Box 1028 Lake City, Florida 32056",30.191022,-82.6395617
1759,LAMP - New Horizons Dev. Center Valdosta Georgia,"714 Charlton St. Valdosta, Georgia 31601",30.84006,-83.27715
1760,Samuel's House Key West Florida,"1614 Truesdell Court Key West, Florida 33040",24.5579052,-81.7885284
1761,St. Bede’s Village Key West Florida,"2409 N. Roosevelt Blvd Key West, Florida 33040",24.56634712,-81.7607574
1762,Kots Keys Overnight Tempory Shelter Key West ,"5537 College Road Key West, Florida 33040",24.5764952,-81.7492538
1763,Domestic Abuse Shelter of The Florida Keys Marathon Shores Florida,"P.O. Box 522696 Marathon Shores, Florida 33052",24.70999908,-81.0899963
1764,Salvation Army Foley Alabama Foley Alabama,"620 N. McKenzie Foley, Alabama 36535",30.4118559,-87.6837473
1765,Family Promise of Baldwin County Homeless Services Foley Alabama,"15765 Hwy 59 North C Foley, Alabama 36535",30.45489883,-87.6895904
1766,Catholic Charities of Northwest Florida Emergency Services Tallahassee Florida,"1380 Blountstown Highway Tallahassee, Florida 32310",30.45535851,-84.345848
1767,The Shelter - Kearney Center Tallahassee Florida,"2650 Municipal Way Tallahassee, Florida 32304",30.4399667,-84.331179
1768,Good Samaritan Inn Residential Program For Males Tallahassee Florida,"2810 Sharer Rd Suite 30 Tallahassee, Florida 32312",30.479106,-84.297625
1769,Hope Community - Big Bend Homeless Coalition Tallahassee Florida,"325 John Knox Road Bldg A Tallahassee, Florida 32304",30.473919,-84.285992
1770,InnBetween Transitional Housing Tallahassee ,"606 West 4th Avenue Suite 11 Tallahassee,  32303",30.45397,-84.290385
1771,CARE Tallahassee Tallahassee Florida,"1224 Eppes Dr Tallahassee, Florida 32304",30.43166924,-84.3034973
1772,City Walk Urban Mission Tallahassee Florida,"1105 North Monroe Street Tallahassee, Florida 32303",30.453711,-84.2801
1773,Making Miracles Group Home Tallahassee Florida,"P.O. Box 12953 Tallahassee, Florida 32312",30.57755852,-84.2408371
1774,The Chelsea House Tallahassee Florida,"P.O. Box 10547 Tallahassee, Florida 32302",30.43819046,-84.280632
1775,Wisdom's Wellspring Tallahassee ,"3004 B Mahan Drive Tallahassee, Florida 32333",30.4612137,-84.2272004
1776,Rescue Mission Soup Kitchen  Thomasville Georgia,"521 Madison St. Thomasville, Georgia 31792",30.8415824,-83.9880646
1777,Mississippi Regional Housing Authority IV Columbus ,"2845 South Frontage Road Columbus,  39703",33.48047256,-88.6425705
1778,Salvation Army Homeless Shelter - Red Shield Lodge Tupelo Mississippi,"527 Carnation St Tupelo, Mississippi 38801",34.25343704,-88.7092971
1779,Homes of Grace Vancleave ,"14200 Jericho Rd Vancleave, Mississippi 39565",30.54628372,-88.71585846
1780,Case Management Housing Support Services Jackson Mississippi,"748 N. President Street Jackson, Mississippi 39202",32.30785751,-90.1798248
1781,Gateway Rescue Mission Jackson Mississippi,"328 S. Gallatin Street Jackson, Mississippi 39207",32.2983284,-90.1925354
1782,Salvation Army Center of Hope Shelter Jackson Jackson Mississippi,"110 Presto Lane Jackson, Mississippi 39206",32.379452,-90.162593
1783,Stewpot Community Services - Billy Brumfield Shelter Jackson Mississippi,"1100 W. Capitol Street Jackson, Mississippi 39203",32.30679703,-90.20037842
1784,Hinds County Human Resource Agency Jackson Mississippi,"258 Maddox Road Jackson, Mississippi 39212",32.27142715,-90.28478241
1785,Community Action Rainbow Emergency Shelter Cleveland Mississippi,"810 E Sunflower Rd Cleveland, Mississippi 38732",33.74739456,-90.71071625
1786,Salvation Army Emergency Shelter Hattiesburg Hattiesburg Mississippi,"5670 Hwy 49 Hattiesburg, Mississippi 39402",31.35009193,-89.3384399
1787,Faith Blessing PATH Hattiesburg  Mississippi,"P.O.Box 15673 Hattiesburg , Mississippi 39404",31.3232708,-89.3479843
1788,Lighthouse Rescue Mission Hattiesburg Mississippi,"204 Eupora St Hattiesburg, Mississippi 39401",31.33523,-89.30323
1789,121 Haven House Hattiesburg Mississippi,"121 College St Hattiesburg, Mississippi 39401",31.329856,-89.296351
1790,Green Meadows Hattiesburg Mississippi,"2255 Broadway Drive Hattiesburg, Mississippi 39402",31.29391861,-89.32556915
1791,The Fieldhouse for the Homeless Day Resource Shelter Hattiesburg Mississippi,"5712 US HWY 49 S Hattiesburg, Mississippi 39401",31.3003559,-89.308912
1792,Mission of Hope For Men and Women Mobile Alabama,"14970 Mission Road Mobile, Alabama 36608",30.66160583,-88.3968734
1793,Shelter of Hope Salvation Army Meridian Meridian Mississippi,"710 B Street Meridian, Mississippi 39301",32.3681702,-88.6847437
1794,Frances W. Davidson Memorial Homeless Shelter Meridian Mississippi,"2900 Saint Paul Street Meridian, Mississippi 39301",32.35103607,-88.70526123
1795,Housing First The Homeless Coalition Mobile ,"273 Azalea Rd Bldg 3 Suite 110 Mobile,  Mississippi 36607",30.6745872,-88.146431
1796,Covenant House Missouri - Saint Louis Saint Louis Mississippi,"2727 North Kingshighway Blvd Saint Louis, Mississippi 63113",38.6697815,-90.2571287
1797,Genesis Men's Home St. Louis Missouri,"4302 Farlin Ave St. Louis, Missouri 63115",38.67203522,-90.23307037
1798,Epworth Youth Emergency Services (YES) Shelter University City Missouri,"6816 Washington Ave. University City, Missouri 63130",38.65480042,-90.31003571
1799,Project Downtown Saint Louis Saint Louis Missouri,"6809 West Florissant Ave.  Saint Louis, Missouri 63136",38.7168225,-90.2597039
1800,Stepping Into The Light Ministry St Louis Missouri,"1402 Hebert Street St Louis, Missouri 63107",38.65391159,-90.1978302
1801,Gateway Homeless Services St.Louis Missouri,"1000 N 19th St St.Louis, Missouri 63016",38.63749695,-90.2047882
1802,Gateway 180 Homeless Services Saint Louis Missouri,"1000 N 19th Street Saint Louis, Missouri 63106",38.63742065,-90.2048492
1803,The Haven of Grace Saint Louis Missouri,"1225 Warren St Saint Louis, Missouri 63106",38.6505124,-90.1949366
1804,Sunshine Mission Emergency Homeless Shelter St. Louis Missouri,"1315 Howard Street St. Louis, Missouri 63106",38.643878,-90.193916
1805,St. Patrick Center Shelter For Women St. Louis Missouri,"800 North Tucker St. Louis, Missouri 63101",38.63329697,-90.1958847
1806,Peter and Paul Community Service Homeless Shelter St. Louis Missouri," 2612 Wyoming St St. Louis, Missouri 63104",38.5967031,-90.225198
1807,The Good Samaritan House of Granite City Granite City Illinois,"1825 Delmar Blvd. Granite City, Illinois 62040",38.70025253,-90.1521987
1808,The Salvation Army Family Haven St. Louis Missouri,"10740 West Page Ave St. Louis, Missouri 63132",38.69182587,-90.39874268
1809,The Family Living Center East St Louis Illinois,"510 N. 25th Street East St Louis, Illinois 62205",38.61316299,-90.1287689
1810,Holy Angels Shelter East St Louis Illinois,"P.O. Box 3310 East St Louis, Illinois 62204",38.63153839,-90.11221313
1811,Catholic Urban Programs Holy Angels Shelter East St Louis Illinois,"1410 North 37 St East St Louis, Illinois 62204",38.61590576,-90.1170043
1812,Loaves & Fishes for St. Louis Maryland Heights Missouri,"2750 McKelvey Road. Maryland Heights, Missouri 63043",38.7331324,-90.445674
1813,Youth In Need Emergency Shelter St. Charles ,"1815 Boone\'s Lick Road St. Charles, Missouri 63301",38.77584076,-90.5087814
1814,Oasis Women's Shelter Alton Illinois," 111 Market St Alton, Illinois 62002",38.8898383,-90.1855224
1815,Salvation Army Booth House Alton Illinois,"114 East 5th Alton, Illinois 62002",38.89265442,-90.1835098
1816,Jefferson County Rescue Mission Pevely Missouri,"8943 Commercial Blvd. Pevely, Missouri 63070",38.2809906,-90.39026642
1817,Dale County Rescue Mission Ozark Alabama,"182 Martin St Ozark, Alabama 36360",31.45533562,-85.6381301
1818,Momma Tina's Mission House - TOPS Dothan Alabama,"605 N. Alice Street Dothan, Alabama 36303",31.23083878,-85.3972015
1819,Dothan Rescue Mission - Men's Lodge Dothan Alabama,"216 East Crawford Street Dothan, Alabama 36301",31.22184563,-85.3895111
1820,Dothan Rescue Mission - Women's Lodge Dothan Alabama,"209 East Washington Street Dothan, Alabama 36301",31.22053146,-85.3901596
1821,Albertville Downtown Rescue Mission Albertville Alabama,"5850 US Hwy 431, Suite 36 Albertville, Alabama 35950",34.26227188,-86.1889648
1822,The Salvation Army Gadsden Homeless Shelter And Services Gadsden Alabama,"114 North 11th Street Gadsden, Alabama 35901",34.01865768,-86.0174408
1823,Thirteenth Place Youth Shelter Gadsden Alabama,"405 South 12th Street Gadsden, Alabama 35901",34.01583862,-86.0202331
1824,"The Love Center, Inc. Gadsden Alabama","915 S 12th Street Gadsden, Alabama 35901",34.009934,-86.02186
1825,A House of Refuge Oneonta Alabama,"285 Larocko Road Oneonta, Alabama 35121",33.96895218,-86.4792556
1826,Big Oak Ranch Boys Gadsden ,"250 Jake Mintz Road Gadsden, Alabama 35905",33.87221527,-85.9863662
1827,Salvation Army Domestic Violence and Womens Shelter Anniston Alabama,"PO Box 218 Anniston, Alabama 36202",33.65999985,-85.8300018
1828,Salvation Army Anniston  Emergency Services Anniston Alabama,"420 Noble Street Anniston, Alabama 36201",33.65010071,-85.8302002
1829,Alabama Baptist Children's Homes and Family Ministries Oxford Alabama,"1210 Friendship Rd Oxford, Alabama 36203",33.59175491,-85.81459808
1830,Presbyterian Home for Children Talladega Alabama,"905 Ashland Highway Talladega, Alabama 35160",33.4340893,-86.0863212
1831,Downtown Rescue Mission Huntsville Alabama,"1400 Evangel Drive Huntsville, Alabama 35816",34.71536255,-86.5984191
1832,The Salvation Army Huntsville Emergency Shelter and Lodge Huntsville Alabama,"305 Seminole  Huntsville, Alabama 35805",34.72151184,-86.5978012
1833,Tennessee Valley Outreach Mission Decatur Alabama,"2117 Old Moulton Heights Road Decatur, Alabama 35602",34.5957846,-87.021789
1834,Salvation Army Center of Hope Decatur Decatur Alabama,"114 14th St SW Decatur, Alabama 35601",34.5784603,-86.9869404
1835,New Futures Family Lodge Huntsville Huntsville Alabama,"5429 Oakwood Rd Huntsville, Alabama 35806",34.7568889,-86.662176
1836,The Studio Shelter and Services Huntsville Alabama,"1001 Oakwood Avenue Huntsville, Alabama 35801",34.74886322,-86.5958557
1837,Big Oak ranch Girls Facility Springville ,"6000 Shelley Drive Springville, Alabama 35147",33.81929398,-86.3740997
1838,Harvest Evangelism Opelika Alabama,"2510 Pepperell Pkwy  Opelika, Alabama 36801",32.6370117,-85.4155399
1839,His Place - Homeless Services and Substance Abuse Services Opelika Alabama,"1415 2nd Avenue Opelika, Alabama 36801",32.65000153,-85.3700027
1840,BRIDGES shelter for Teen Girls Tuskegee Alabama,"206 East Oak Street Tuskegee, Alabama 36083",32.42344284,-85.6887207
1841,Hope's Inn For Single Mothers Lafayette Alabama,"PO Box 145 Lafayette, Alabama 36862",32.89984894,-85.40106201
1842,The Shoulder Rehab For Men Spanish Fort Alabama,"4901 Battleship Parkway Spanish Fort, Alabama 36577",30.67407036,-87.96083832
1843,Waterfront Rescue Mission of Alabama Mobile Alabama,"279A North Washington Ave Mobile, Alabama 36603",30.6934177,-88.0558363
1844,Salvation Army Mobile - Dauphin Way Lodge Mobile ,"1009 Dauphin Street Mobile, Alabama 38604",30.68763733,-88.0580215
1845,Family Promise of Coastal Alabama Mobile Mobile Alabama,"1260 Dauphin Street Mobile, Alabama 36604",30.68746948,-88.0647277
1846,Taking it By Force Women's Weekend Shelter Mobile Alabama,"3801C St. Stephens Road Mobile, Alabama 36612",30.74993134,-88.11463165
1847,McKemie Place Mobile Alabama,"913 Broad Street Mobile, Alabama 36603",30.6674633,-88.0556564
1848,Foundry Ministries Bessemer ,"1801 5th Ave N Bessemer, Alabama 35020",33.4024202,-86.955624
1849,Catholic Center of Concern Birmingham ,"712 4th Court West Birmingham, Alabama 35204",33.50743866,-86.847557
1850,Jimmie Hale Mission Birmingham Alabama,"420 2nd Avenue North Birmingham, Alabama 35222",33.50574112,-86.8271408
1851,Hannah Bethany Home - Womens Homeless Shelter Birmingham ,"1615 Cullom Street South Birmingham, Alabama 35205",33.49083328,-86.8079376
1852,Bread and Roses Hospitality House Birmingham Alabama,"1135 14th Avenue South Birmingham, Alabama 35205",33.492733,-86.80883789
1853,Fellowship House Birmingham ,"1625 12th Avenue South Birmingham, Alabama 35205",33.49688339,-86.8012237
1854,Hope House Residential Youth Shelter Birmingham Alabama,"1323 7th Avenue North Birmingham, Alabama 35203",33.516206,-86.818483
1855,The Firehouse Shelter Birmingham Alabama,"1501 Third Avenue North Birmingham, Alabama 35202",33.51285934,-86.8136596
1856,Bridge Ministries - Homeless Families with Children Birmingham Alabama,"1016 19th Street South Birmingham, Alabama 35205",33.5005594,-86.7981747
1857,Brother Bryan Mission Birmingham ,"1616 2nd Avenue North Birmingham, Alabama 35203",33.5129776,-86.8116836
1858,Aletheia House Birmingham ,"201 Finley Avenue West Birmingham, Alabama 35201",33.53640366,-86.8388977
1859,Birmingham PATH Center Birmingham Alabama,"409 21st Street N Birmingham, Alabama 35203",33.51815033,-86.8061752
1860,Pathways - For Women Birmingham Alabama,"409 Richard Arrington Jr. Blvd. N Birmingham, Alabama 35203",33.51845169,-86.8063583
1861,First Light Women Childrens Shelter and Services Birmingham Alabama,"2230 Fourth Avenue North Birmingham, Alabama 35203",33.51885986,-86.8044052
1862,Jimmie Hale Mission Shelter - Shepura Men’s Center Birmingham ,"3420 2nd Avenue North Birmingham,  35222",33.51765823,-86.8018035
1863,"First Light, Inc. North Birmingham Alabama","2230 Fourth Avenue North Birmingham, Alabama 35203",33.5193462,-86.8037131
1864,Jessies Place - Homeless Shelter for Women and Children Birmingham Alabama,"2305 5th Avenue North Birmingham, Alabama 35203",33.5199906,-86.8034106
1865,Changed Lives Christian Center Birmingham  Alabama,"1308 26th Ave N Birmingham , Alabama 35204",33.54199219,-86.83297729
1866,Salvation Army of Greater Birmingham Emergency Housing Birmingham Alabama,"2015 26th Avenue North Birmingham, Alabama 35234",33.5447244,-86.8257133
1867,Priority Veteran Birmingham Birmingham Alabama,"3600 8th Avenue South Birmingham, Alabama 35222",33.515704,-86.7768227
1868,Jefferson-Blount-st. Clair Mental Health/Mental Retardation Authority Birmingham Alabama,"940 Montclair Road Birmingham, Alabama 35213",33.51771164,-86.7431259
1869,Community Kitchens of Birmingham Birmingham ,"5712 1st Avenue North Birmingham, Alabama 35212",33.54233551,-86.7501831
1870,YWCA Interfaith Hospitality House for Families Birmingham Alabama,"5916 1st Ave S Birmingham, Alabama 35212",33.54271317,-86.7476043
1871,The Lovelady Center Birmingham Alabama,"7916 2nd Ave S Birmingham, Alabama 35206",33.5637884,-86.723112
1872,Clay Veterans Center Center Point Alabama,"2124 Old Springville Road Center Point, Alabama 35212",33.63950348,-86.65929413
1873,Dent Transitional Program Cottondale Alabama,"15769 Thomas Chapel Road Cottondale, Alabama 35453",33.14684296,-87.3234863
1874,Tuscaloosa VA Medical Center Homeless Services Tuscaloosa Alabama,"3701 Loop Road East Tuscaloosa, Alabama 35404",33.19133759,-87.48593903
1875,Salvation Army Tuscaloosa Tuscaloosa Alabama,"2902 Greensboro Avenue Tuscaloosa, Alabama 35403",33.18470764,-87.55653381
1876,Community Soup Bowl Tuscaloosa Alabama,"1711 23rd Ave Tuscaloosa, Alabama 35401",33.19653,-87.56108
1877,Jesus Way Homeless Shelter Tuscaloosa Alabama,"2681 24th Street Tuscaloosa, Alabama 35401",33.19050217,-87.568367
1878,Women In Crisis Homeless Shelter Inc. Eight Mile Alabama,"9030 Broadus Loop Rd. Eight Mile, Alabama 36613",30.82309723,-88.25598145
1879,Christian Mission Bargain Center Shelter and Services Elba Elba Alabama,"342 North Court Street Elba, Alabama 36323",31.41433907,-86.06608582
1880,Ground Zero Rescue Mission Enterprise Alabama,"181 Geneva Hwy Enterprise, Alabama 36330",31.31765556,-85.8583755
1881,New Life Recovery Ministry Enterprise Alabama,"317 North Main Street Enterprise, Alabama 36330",31.31692123,-85.856224
1882,Christian Mission Bargain Center Shelter and Services Troy Troy Alabama,"104 Pecan Street Troy, Alabama 36081",31.79156494,-85.96873474
1883,Salvation Army Jasper AL Jasper Alabama,"207 20th Street East Jasper, Alabama 35502",33.83137131,-87.2722702
1884,Salvation Army Florence Florence Alabama,"1601 Huntsville Road Florence, Alabama 35630",34.80730438,-87.6549377
1885,Crossroads Community Outreach Florence Alabama,"318 S. Court Street  Florence, Alabama 35630",34.79812,-87.67479
