Name,Address,State,Zipcode,Latitude,Longitude,Code
DRMM Detroit Rescue Mission Detroit Michigan,3535 Third St. Detroit,Michigan,48231,42.344738006590006,-83.065696716309,MI
Matrix Off The Streets - For Homeless Teens Detroit Michigan,680 Virginia Park St Detroit,Michigan,48202,42.374903,-83.081856,MI
"Cass Community Social Services, Inc. Detroit Michigan",11850 Woodrow Wilson St. Detroit,Michigan,48206,42.38861847,-83.1042022,MI
Open Door Rescue Mission Ministries  Detroit Michigan,3442 McDougall  Detroit,Michigan,48207,42.35683059692,-83.028282165527,MI
Family Promise of Branch County Coldwater Michigan,63 W. Washington St. Coldwater,Michigan,49036,41.93841171265,-85.003936767578,MI
Outstretched Arms Roseville Michigan,17525 E. Ten Mile Rd Roseville,Michigan,48066,42.48008728027,-82.94158935546899,MI
New Breed CDC M25 Mobile Food Pantry Eastpointe Michigan,15115 Deerfield Ave. Eastpointe,Michigan,48021,42.470877,-82.964732,MI
The Salvation Army MATTS  Warren Michigan,24140 Mound Road Warren,Michigan,48091,42.47063065,-83.0436325,MI
South Oakland Shelter (SOS) Lathrup Village Michigan,18505 W 12 Mile Road Lathrup Village,Michigan,48073,42.502003,-83.227757,MI
Great Oaks Transitional Home LLC. Detroit Michigan,4813 Devonshire Detroit,Michigan,48224,42.4001037,-82.9412038,MI
Welcome Inn Day Center for the Homeless Berkley Michigan,2855 Wiltshire Berkley,Michigan,48072,42.49852753,-83.1873397,MI
Eastside Emergency Center Detroit Michigan,5075 Chalmers Ave Detroit,Michigan,48213,42.3964251,-82.9598495,MI
GENESIS ONE TRANSITIONAL YOUTH CENTER DETROIT ,14353 EAST CANFIELD STREET DETROIT,Michigan,48224,42.39213180542,-82.957061767578,MI
Common Ground Sanctuary Royal Oak Michigan,1222 South Washington Royal Oak,Michigan,48061,42.47883987427,-83.146606445313,MI
Operation Get Down Detroit Michigan,10100 Harper Avenue Detroit,Michigan,48213,42.39326858521,-83.003456115723,MI
Bethlehem House Detroit Michigan,5063 Van Dyke Ave. Detroit,Michigan,48213,42.37883377075,-83.014717102051,MI
Visions of the Sacred Capuchin Soup Kitchen Detroit Michigan,1760 Mt. Elliott Ave. Detroit,Michigan,48207,42.351135253909995,-83.01466369628899,MI
Detroit Rescue Mission Ministries (Oasis) Highland Park Michigan,13220 Woodward Ave Highland Park,Michigan,48203,42.40221024,-83.0943985,MI
The Philip House Mission Detroit Michigan,18066 James Couzens Hwy Detroit,Michigan,48235,42.42294693,-83.1773986,MI
Salvation Army Men's Shelter Benton Harbor Michigan,233 Michigan Street Benton Harbor,Michigan,49022,42.11391448975,-86.454933166504,MI
Southwest Michigan Community Action Agency Benton Harbor Michigan,185 E Main Street Benton Harbor,Michigan,49022,42.11647415161,-86.454055786133,MI
Refuge Interntaional Inc. Detroit Michigan,7720 Grandville Detroit,Michigan,48223,42.348598480220005,-83.229034423828,MI
ChristNet Taylor Michigan,22395 Eureka Rd. Taylor,Michigan,48180,42.19786835,-83.2519989,MI
Family Counseling & Children's Services Adrian Michigan,220 North Main St. Adrian,Michigan,49221,41.90055847168,-84.03532409668,MI
Salvation Army of Lenawee County Adrian Michigan,217 W Church St Adrian,Michigan,49221,41.897869,-84.0394111,MI
Lenawee County Continuum of Care Adrian Michigan,not disclosed Adrian,Michigan,49221,41.8975471,-84.0371659,MI
Housing Help of Lenawee County Adrian Michigan,307 East Church Street Adrian,Michigan,4922,41.8967178,-84.0337009,MI
Family Counseling and Shelter Monroe Michigan,14390 Laplaisance Road  Suite 106 Monroe,Michigan,48161,41.88137435913,-83.394813537598,MI
HOPE Hospitality & Warming Center Pontiac Michigan,249 Baldwin Avenue Pontiac,Michigan,48342,42.6515502,-83.299715,MI
Family Youth Interventions Transitional Living Program Mount Clemens Michigan,235 Cass Ave. Mount Clemens,Michigan,48043,42.597475,-82.888209,MI
Macomb County Warming Center  Mt. Clemens Michigan,2 Crocker Blvd. Suite 201 Mt. Clemens,Michigan,48043,42.5956658,-82.87631,MI
Hispanic Center of Western Michigan Grand Rapids Michigan,730 Grandville Ave S W Grand Rapids,Michigan,49503,42.94942092896,-85.678100585938,MI
Mel Trotter Ministries Grand Rapids Michigan,225 Commerce Ave Sw Grand Rapids,Michigan,49503,42.95910644531,-85.669288635254,MI
Degage Ministries Open Door Grand Rapids Michigan,144 S. Division Ave.  Grand Rapids,Michigan,49503,42.96087646,-85.667778,MI
Guiding Light Mission for Men Grand Rapids Michigan,255 South Division Grand Rapids,Michigan,49503,42.95841217040999,-85.66788482666,MI
ICCF Family Haven Grand Rapids Michigan,701 Prospect Ave SE Grand Rapids,Michigan,49503,42.9498601,-85.660949,MI
Inner City Christian Federation Grand Rapids Michigan,920 Cherry St. SE Grand Rapids,Michigan,49507,42.95949935913,-85.64672088623,MI
Inner City Christian Federation Grand Rapids Michigan,920 Cherry St. SE Grand Rapids,Michigan,49506,42.95949935913,-85.64672088623,MI
The Salvation Army Family Manor Monroe Michigan,815 E. First St Monroe,Michigan,48161,41.9113024,-83.3902252,MI
Holland Rescue Mission Holland Michigan,356 Fairbanks Avenue Holland,Michigan,49423,42.78448486328,-86.092582702637,MI
Philadelphia House 1 – Emergency Men’s Shelter Monroe Michigan,815 East First Street Monroe,Michigan,48161,41.9113024,-83.3880365,MI
"Grace Centers of Hope - Closed Dec 21, 2019 Pontiac Michigan",35 E. Huron Street Pontiac,Michigan,48342,42.63925934,-83.2911529,MI
Transition 1.2.3. Inc.  Detroit Michigan,PO Box 32494 Detroit,Michigan,48232,42.29000091553,-83.139999389648,MI
Eaton County Shelter Program Charlotte Michigan,240 S. Cochran Charlotte,Michigan,48813,42.56168746948,-84.836082458496,MI
Aware  Inc. Jackson Michigan,706 W Michigan Ave Jackson,Michigan,49204,42.2476234436,-84.418968200684,MI
Jackson Interfaith Shelter Jackson Michigan,414 S. Blackstone Jackson,Michigan,49201,42.2440749,-84.4121598,MI
Shelter Association of Washtenaw County Ann Arbor Michigan,312 W. Huron St Ann Arbor,Michigan,48103,42.2815246582,-83.751640319824,MI
Grace Haven Center Jackson Michigan,1040 Francis Street Jackson,Michigan,49203,42.23669052124,-84.403984069824,MI
Salvation Army Ann Arbor Michigan,809 Henry Street Ann Arbor,Michigan,48104,42.26155471802,-83.73896026611301,MI
Alpha House Ann Arbor Michigan,4290 Jackson Road Ann Arbor,Michigan,48103,42.28578186035,-83.815086364746,MI
Telamon Traverse City Michigan,10767 Traverse Hwy. Traverse City,Michigan,49684,44.77543640137,-85.64503479003899,MI
Goodwill Inn Traverse City Michigan,2943 Keystone Road Traverse City,Michigan,49684,44.74960327148,-85.635162353516,MI
Safe Harbor of Grand Traverse  Traverse City Michigan,Various locations all winter Traverse City,Michigan,49684,44.76305770874001,-85.620628356934,MI
St. Vincent de Paul Society Traverse City Michigan,715 Beitner Street Traverse City,Michigan,49684,44.75723648071,-85.607269287109,MI
Third Level Crisis Intervention Center Street Outreach Program Traverse City Michigan,1022 E. Front St. Traverse City,Michigan,49686,44.76406478882,-85.597190856934,MI
Northwestern Michigan Human Services Agency Traverse City Michigan,3963 Three Mile Road Traverse City,Michigan,49684,44.74231338500999,-85.560585021973,MI
Abigayle's Place For Single Pregnant Women Sterling Heights Michigan,12313 19 Mile Rd. Sterling Heights,Michigan,48313,42.61013412476,-83.004989624023,MI
HAVEN Shelter for Women and Children Pontiac Michigan,P.O. Box 431045 Pontiac,Michigan,48343,42.6380644,-83.3024347,MI
Oasis Shelter and Family Resource Center Cadillac Michigan,601 Chestnut Street Cadillac,Michigan,49601,44.24876403809,-85.416702270508,MI
SSMHC's Tri-County Safe Haven Sault Ste. Marie Michigan,608 Pine Street Sault Ste. Marie,Michigan,49783,46.4973449707,-84.35369873046899,MI
Joppa House Charlevoix Michigan,801 State Streeet Charlevoix,Michigan,49720,45.3113831,-85.26098,MI
The Open Door Shelter for Men Kalamazoo Michigan,416 Ranney Street Kalamazoo,Michigan,49001,42.28339005,-85.5878143,MI
Kalamazoo Overnight shelter - Oakland House Shelter Kalamazoo Michigan,1207 Oakland Dr Kalamazoo,Michigan,49007,42.27999878,-85.6007003,MI
Family Promise of Barry County Hastings Michigan,PO Box 312 Hastings,Michigan,49058,42.645175933800004,-85.2873764038,MI
Open Arms Ministry Center Weidman Michigan,3337 1st St. Weidman,Michigan,48893,43.68842315674,-84.966094970703,MI
Shelterhouse - Domestic Violence Shelter Midland Michigan,3115 Isabella Street Midland,Michigan,48640,43.6122475,-84.286011,MI
EightCAP  Inc. Ionia/Montcaml Domestic Violence Program Ionia Michigan,413 West Main Street Ionia,Michigan,48846,42.98221588135,-85.068321228027,MI
Our Brothers Keeper Big Rapids Michigan,405 S 3rd Ave Big Rapids,Michigan,49307,43.6964233,-85.4696669,MI
Helping Hand of Christ of Christ  Leroy Michigan,118 Osceola ledge Leroy,Michigan,49655,44.0583626,-85.4093314,MI
Isabella County Restoration House Mount Pleasant ,PO Box 698 Mount Pleasant,Michigan,48858,43.5978075,-84.7675139,MI
Shelter of Flint  Inc. Flint Michigan,1917 Delaware Avenue Flint,Michigan,48506,43.039909362790006,-83.664878845215,MI
MCREST Housing and Homeless Shelter Roseville Michigan,20415 Erin St Roseville,Michigan,48066,42.529088,-82.911339,MI
Salvation Army Adult Rehabilitation Center (ARC) Flint Michigan,2200 North Dort Highway Flint,Michigan,48506,43.03583908080999,-83.65521240234399,MI
Carriage Town Ministries Family Shelter Flint Michigan,605 Garland Street Flint,Michigan,48503,43.02067565918,-83.696487426758,MI
Carriage Town Ministries Men's Shelter Flint Michigan,605 Garland Street Flint,Michigan,48503,43.02067565918,-83.696487426758,MI
Our Home Transitional Flint Michigan,432 N Saginaw St #207 Flint,Michigan,4850,43.02015686035,-83.693069458008,MI
"My Brother's Keeper of Genesee County, Inc. Flint Michigan",101 N. Grand Traverse Flint,Michigan,48503,43.01474,-83.69655,MI
YWCA of Greater Flint/SAFE House Flint Michigan,310 East Third Street Flint,Michigan,48502,43.01527404785,-83.686241149902,MI
Ministry with Community Day Shelter Kalamazoo Michigan,500 N. Edwards Kalamazoo,Michigan,49007,42.29526901,-85.5861053,MI
R.E.A.C.H. Runaway Program Flint Michigan,914 Church Street Flint,Michigan,48502,43.010982513429994,-83.690315246582,MI
Housing Resources  Inc. - Eleanor House Kalamazoo Michigan,420 E Alcott St # 200 Kalamazoo,Michigan,49007,42.29402161,-85.5834884,MI
YWCA Domestic Assault Program Kalamazoo Michigan,353 East Michigan Avenue Kalamazoo,Michigan,49007,42.29283142,-85.5797119,MI
Emmanuel Mission Oscoda Michigan,219 W River Rd Oscoda,Michigan,48750,44.42036819458,-83.332427978516,MI
Midland's Open Door Midland Michigan,412 W. Buttles St. Midland,Michigan,48641,43.61691284,-84.2456359,MI
Good Samaritan Rescue Mission Bay City Bay City Michigan,713 9th Street Bay City,Michigan,48708,43.5941535,-83.8834326,MI
Restoration Community Outreach Saginaw Michigan,1205 Norman St Saginaw,Michigan,48601,43.43716812134,-83.946708679199,MI
Safe Haven Saginaw Michigan,1205 Norman St Saginaw,Michigan,48602,43.44392,-83.92712,MI
City Rescue Mission of Saginaw Saginaw Michigan,1021 Burt St Saginaw,Michigan,48607,43.4250692,-83.9289596,MI
The Refuge Homeless Shelter of Lapeer County Lapeer Michigan,P.O. Box 1435 Lapeer,Michigan,48446,43.053462982179994,-83.34136199951199,MI
Baraga County Shelter Home LAnse Michigan,11 South 4th Street LAnse,Michigan,49946,46.75616455,-88.4527664,MI
SOS Community Services - Family Shelter Program Ypsilanti Michigan,101 South Huron Street Ypsilanti,Michigan,48197,42.23965454102,-83.612915039063,MI
Shelter  Inc. Alpena Michigan,3022 US 23 South  Suite D Alpena,Michigan,49707,45.031490325929994,-83.46460723877,MI
Sunrise Mission Alpena Michigan,622 W. Chisholm Alpena,Michigan,49707,45.06728744507,-83.439674377441,MI
C.O.V.E. Ludington Michigan,906 E. Ludington Ave. Ludington,Michigan,49431,46.75090026855,-88.361602783203,MI
Salvation Army Hancock Michigan,435 Hancock St. Hancock,Michigan,49930,47.12590789795,-88.58531951904301,MI
Inasmuch House Haven of Rest Battle Creek Michigan,27 Green Street Battle Creek,Michigan,49017,42.31510162354,-85.177604675293,MI
Good Shepherd Mission Stockbridge Michigan,5050 M-36 Stockbridge,Michigan,49285,42.50959778,-84.1581039,MI
S.A.F.E. Place Shelter Battle Creek Michigan,P.O. Box 199 Battle Creek,Michigan,49016,42.3211522,-85.179714,MI
The Ark Portage Michigan,1819 Gull Road Portage,Michigan,49008,42.3069327,-85.5568878,MI
Kalamazoo Gospel Mission Kalamazoo Michigan,448 N. Burdick Street Kalamazoo,Michigan,49007,42.29499817,-85.5831604,MI
Gratiot County Hope House St. Louis Michigan,1001 W. Washington St. St. Louis,Michigan,48880,43.407278,-84.623567,MI
Haven of Rest Rescue Mission Battle Creek Michigan,148 East Michigan Battle Creek,Michigan,49017,42.315719604490006,-85.177352905273,MI
Amelia Agnes Transitional Home for Women Sterling Heights Michigan,42960 Ryan Rd Sterling Heights,Michigan,48314,42.60774994,-83.0705642,MI
Every Woman's Place Muskegon Michigan,1221 West Laketon Avenue Muskegon,Michigan,49441,43.2198638916,-86.273231506348,MI
Muskegon Rescue Mission Muskegon Michigan,1691 Peck Street Muskegon,Michigan,49441,43.22163009644,-86.244483947754,MI
Safe Haven Ministries Grand Rapids Michigan,3501 Lake Eastbrook Blvd. SE  Suite 335 Grand Rapids,Michigan,49506,42.91870498657,-85.581275939941,MI
DARA Ministries Muskegon Michigan,1523 Norton Shores Lane Muskegon,Michigan,49444,43.14133071899,-86.207557678223,MI
Family Promise of the Lakeshore Muskegon Michigan,2160 Crozier Ave Muskegon,Michigan,49441,43.20979,-86.29627,MI
Salvation Army Alma Michigan,425 Republic Avenue Alma,Michigan,48801,43.38009643555,-84.641311645508,MI
Nehemiah Project Petoskey Michigan,36 Bridge St. Petoskey,Michigan,49770,45.3687439,-84.9648132,MI
Women's Resource Center Petoskey Michigan,423 Porter Street Petoskey,Michigan,49770,45.367916107179994,-84.966316223145,MI
Sharing and Caring Hands Minneapolis Minnesota,525 North 7th St Minneapolis,Minnesota,55405,44.98323059,-93.2826461,MN
St Cloud Salvation Army St Cloud Minnesota,400 U.S. Highway 10 S. St Cloud,Minnesota,56304,45.47764587,-94.0335159,MN
Ours to Serve House of Hospitality Bemidji Minnesota,525 Mississippi Ave NW Bemidji,Minnesota,56601,47.473269,-94.8870858,MN
Village of Hope Bemidji Minnesota,525 Mississippi Avenue Bemidji,Minnesota,56601,47.47290039,-94.8869247,MN
Bemidji Churches United Bemidji Minnesota,414 Lincoln Ave SE Bemidji,Minnesota,56601,47.4577467,-94.8592794,MN
Millie's House of Hope Duluth Minnesota,1910 3rd St W Duluth,Minnesota,55806,46.770195079770005,-92.125886687498,MN
CHUM Center & Emergency Shelter Duluth Minnesota,125 North 1st Avenue West Duluth,Minnesota,55802,46.7867285,-92.1007179,MN
Union Gospel Mission Duluth Minnesota,219 East First Street Duluth,Minnesota,55802,46.78989029,-92.0966491,MN
Care & Share Center Crookston Minnesota,220 East 3rd Street Crookston,Minnesota,56716,47.77503204,-96.6037292,MN
Grace House of Itasca County Grand Rapids Minnesota,501 SW 1st Ave Grand Rapids,Minnesota,55744,47.2267952,-93.5299911,MN
Matrix Emergency Shelter in Dakota County Apple Valley Minnesota,7800 West County Road 42 Apple Valley,Minnesota,55124,44.746742,-93.377237,MN
Interfaith Hospitality Network of Greater Rochester Rochester Minnesota,811 7th Street NW Rochester,Minnesota,5590,44.031354,-92.474437,MN
Welcome Inn Mankato Minnesota,419 S. Broad Street Mankato,Minnesota,56001,44.16302872,-94.0028457,MN
Theresa House Short Term Shelter Mankato Minnesota,423 S. Broad St Mankato,Minnesota,56001,44.1626592,-94.003473,MN
NUMAS Haus New Ulm ,606 Center St New Ulm,Minnesota,56073,44.3125306,-94.4606191,MN
Winona Catholic Worker Transitional Housing Winona Minnesota,802 W Broadway St Winona,Minnesota,55987,44.053335,-91.658409,MN
Freeborn County Homeless Shelter Albert Lea Minnesota,2202 Stevens Street Albert Lea,Minnesota,56007,43.65483856,-93.3423385,MN
Overcomers International Fellowship - Dream Center St. Cloud Minnesota,529 16th Avenue North St. Cloud,Minnesota,56303,45.56074524,-94.1753006,MN
Hospitality House of Owatonna Owatonna Minnesota,250 East Main Street Owatonna,Minnesota,55060,44.08376312,-93.2221679,MN
Dakota Woodlands Eagan Minnesota,3430 Wescott Woodlands Eagan,Minnesota,55123,44.832222,-93.136197,MN
"New Pathways, Inc Cambridge Minnesota",310 S. Ashland St. South Cambridge,Minnesota,55008,45.57299805,-93.2678299,MN
Catholic Charities Family Service Center Maplewood Minnesota,2001 Van Dyke Street Maplewood,Minnesota,55109,44.9995016,-93.0249259,MN
Mary's Place Minneapolis Minnesota,401 North 7th St Minneapolis,Minnesota,55405,44.98126602,-93.2810058,MN
Evergreen Residence - Single Room Occupancy Minneapolis Minnesota,177 Glenwood Avenue North Minneapolis,Minnesota,55405,44.978755,-93.2863689,MN
Catholic Charities Higher Ground Shelter Adult Shelter Minneapolis Minnesota,165 Glenwood Avenue Minneapolis,Minnesota,55405,44.97883987,-93.2853622,MN
Salvation Army Harbor Light Shelter Minneapolis Minnesota,1010 Currie Ave Minneapolis,Minnesota,55403,44.97823715,-93.2797317,MN
People Serving People Minneapolis Minnesota,614 Third Street South Minneapolis,Minnesota,55415,44.97746277,-93.2602386,MN
Adult Shelter Connect Minneapolis St. Olaf Church Minneapolis Minnesota,215 South 8th Street Minneapolis,Minnesota,55402,44.9743612,-93.270247,MN
House of Charity Minneapolis Minnesota,510 South 8th Street Minneapolis,Minnesota,55404,44.97311,-93.26546,MN
St. Stephen's Street Outreach Minneapolis Minnesota,2309 Nicollet Avenue South Minneapolis,Minnesota,55404,44.95984268,-93.2774581,MN
Our Saviour's Shelter Minneapolis Minnesota,2315 Chicago Ave. So. Minneapolis,Minnesota,55404,44.96073914,-93.2625503,MN
